동,단지명,단지일련번호,본번,부번,건축년도,매수자,해제사유발생일,해제여부,거래금액,계약일,계약월,계약년도,거래유형,중개사소재지,전용면적,층,지번,대지구분코드,토지임대부여부,등기일자,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명코드,도로명일련번호코드,도로명시군구코드,도로명지상지하코드,지역코드,매도자,법정동코드,법정동,거래구분,조회년월,계약일자,평형,평수,거래금액_만원,㎡당_만원,평당_만원
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"118,000",1,5,2016,,,59.89,10,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-01,18,18.1,118000,1970.3,6513.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"243,800",8,5,2016,,,135.92,13,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-08,41,41.1,243800,1793.7,5929.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"144,800",8,5,2016,,,84.93,8,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-08,26,25.7,144800,1704.9,5636.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"149,000",9,5,2016,,,84.93,28,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-09,26,25.7,149000,1754.4,5799.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"148,000",9,5,2016,,,84.93,5,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-09,26,25.7,148000,1742.6,5760.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"154,000",9,5,2016,,,84.93,4,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-09,26,25.7,154000,1813.3,5994.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"260,000",11,5,2016,,,198.04,19,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-11,60,59.9,260000,1312.9,4340.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"252,500",13,5,2016,,,168.65,24,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-13,51,51.0,252500,1497.2,4949.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"117,500",16,5,2016,,,59.89,6,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-16,18,18.1,117500,1961.9,6485.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"161,000",16,5,2016,,,84.93,29,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-16,26,25.7,161000,1895.7,6266.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"258,000",18,5,2016,,,168.65,25,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-18,51,51.0,258000,1529.8,5057.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"320,000",18,5,2016,,,198.04,10,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-18,60,59.9,320000,1615.8,5341.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"311,500",19,5,2016,,,222.76,20,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-19,67,67.4,311500,1398.4,4622.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"328,000",19,5,2016,,,222.76,19,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-19,67,67.4,328000,1472.4,4867.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"213,000",20,5,2016,,,115.65,14,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-20,35,35.0,213000,1841.8,6088.5
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"320,000",20,5,2016,,,198.04,14,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-20,60,59.9,320000,1615.8,5341.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"282,000",20,5,2016,,,222.15,3,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-20,67,67.2,282000,1269.4,4196.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"293,000",20,5,2016,,,222.15,18,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-20,67,67.2,293000,1318.9,4360.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"153,000",20,5,2016,,,84.93,24,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-20,26,25.7,153000,1801.5,5955.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"216,000",23,5,2016,,,117.12,17,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-23,35,35.4,216000,1844.3,6096.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"115,500",23,5,2016,,,59.96,3,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-23,18,18.1,115500,1926.3,6367.9
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"161,000",23,5,2016,,,84.93,17,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-23,26,25.7,161000,1895.7,6266.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"285,000",25,5,2016,,,222.76,1,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-25,67,67.4,285000,1279.4,4229.5
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"109,000",25,5,2016,,,59.96,14,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-25,18,18.1,109000,1817.9,6009.5
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"159,500",27,5,2016,,,84.93,9,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-27,26,25.7,159500,1878.0,6208.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"156,500",30,5,2016,,,84.85,11,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201605,2016-05-30,26,25.7,156500,1844.4,6097.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"291,000",2,6,2016,,,169.31,22,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-02,51,51.2,291000,1718.7,5681.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"330,000",3,6,2016,,,198.04,14,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-03,60,59.9,330000,1666.3,5508.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"155,000",3,6,2016,,,84.93,2,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-03,26,25.7,155000,1825.0,6033.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"268,000",4,6,2016,,,168.65,26,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-04,51,51.0,268000,1589.1,5253.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"278,000",7,6,2016,,,198.22,21,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-07,60,60.0,278000,1402.5,4636.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"115,000",7,6,2016,,,59.96,2,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-07,18,18.1,115000,1917.9,6340.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"109,000",8,6,2016,,,59.89,13,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-08,18,18.1,109000,1820.0,6016.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"321,000",10,6,2016,,,222.76,5,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-10,67,67.4,321000,1441.0,4763.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"160,000",10,6,2016,,,84.93,24,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-10,26,25.7,160000,1883.9,6227.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"119,500",11,6,2016,,,59.96,6,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-11,18,18.1,119500,1993.0,6588.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"170,000",11,6,2016,,,84.93,21,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-11,26,25.7,170000,2001.6,6617.0
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"165,000",12,6,2016,,,84.93,11,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-12,26,25.7,165000,1942.8,6422.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"125,000",14,6,2016,,,59.96,23,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-14,18,18.1,125000,2084.7,6891.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"320,000",16,6,2016,,,222.76,13,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-16,67,67.4,320000,1436.5,4748.9
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"161,000",16,6,2016,,,84.93,11,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-16,26,25.7,161000,1895.7,6266.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"113,000",17,6,2016,,,59.96,5,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-17,18,18.1,113000,1884.6,6230.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"170,000",17,6,2016,,,84.93,4,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-17,26,25.7,170000,2001.6,6617.0
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"162,000",18,6,2016,,,84.93,31,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-18,26,25.7,162000,1907.5,6305.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"161,000",18,6,2016,,,84.93,11,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-18,26,25.7,161000,1895.7,6266.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"143,800",22,6,2016,,,84.93,21,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-22,26,25.7,143800,1693.2,5597.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"154,000",26,6,2016,,,84.93,4,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-26,26,25.7,154000,1813.3,5994.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"250,000",27,6,2016,,,135.92,24,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-27,41,41.1,250000,1839.3,6080.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"123,000",28,6,2016,,,59.96,27,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-28,18,18.1,123000,2051.4,6781.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"157,000",30,6,2016,,,84.93,21,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201606,2016-06-30,26,25.7,157000,1848.6,6111.0
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"124,000",1,7,2016,,,59.89,13,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201607,2016-07-01,18,18.1,124000,2070.5,6844.5
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"113,500",1,7,2016,,,59.98,23,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201607,2016-07-01,18,18.1,113500,1892.3,6255.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"335,000",5,7,2016,,,222.76,12,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201607,2016-07-05,67,67.4,335000,1503.9,4971.5
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"155,000",6,7,2016,,,84.93,6,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201607,2016-07-06,26,25.7,155000,1825.0,6033.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"159,000",12,7,2016,,,84.93,7,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201607,2016-07-12,26,25.7,159000,1872.1,6188.9
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"114,000",13,7,2016,,,59.98,23,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201607,2016-07-13,18,18.1,114000,1900.6,6283.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"152,500",13,7,2016,,,84.93,15,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201607,2016-07-13,26,25.7,152500,1795.6,5935.9
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"224,000",19,7,2016,,,117.12,11,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201607,2016-07-19,35,35.4,224000,1912.6,6322.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"275,000",19,7,2016,,,168.65,8,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201607,2016-07-19,51,51.0,275000,1630.6,5390.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"167,000",19,7,2016,,,84.93,28,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201607,2016-07-19,26,25.7,167000,1966.3,6500.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"167,000",19,7,2016,,,84.93,19,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201607,2016-07-19,26,25.7,167000,1966.3,6500.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"254,000",26,7,2016,,,135.92,23,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201607,2016-07-26,41,41.1,254000,1868.7,6177.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"131,000",28,7,2016,,,59.96,21,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201607,2016-07-28,18,18.1,131000,2184.8,7222.5
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"163,500",28,7,2016,,,84.93,12,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201607,2016-07-28,26,25.7,163500,1925.1,6364.0
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"114,000",30,7,2016,,,59.98,6,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201607,2016-07-30,18,18.1,114000,1900.6,6283.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"290,000",1,8,2016,,,169.31,24,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201608,2016-08-01,51,51.2,290000,1712.8,5662.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"331,000",3,8,2016,,,198.04,21,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201608,2016-08-03,60,59.9,331000,1671.4,5525.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"168,000",3,8,2016,,,84.93,26,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201608,2016-08-03,26,25.7,168000,1978.1,6539.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"182,000",4,8,2016,,,115.65,1,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201608,2016-08-04,35,35.0,182000,1573.7,5202.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"161,000",10,8,2016,,,84.76,24,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201608,2016-08-10,26,25.6,161000,1899.5,6279.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"160,000",11,8,2016,,,84.76,13,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201608,2016-08-11,26,25.6,160000,1887.7,6240.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"155,000",13,8,2016,,,84.76,23,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201608,2016-08-13,26,25.6,155000,1828.7,6045.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"159,000",16,8,2016,,,84.93,19,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201608,2016-08-16,26,25.7,159000,1872.1,6188.9
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"247,500",17,8,2016,,,135.92,18,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201608,2016-08-17,41,41.1,247500,1820.9,6019.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"155,000",17,8,2016,,,84.93,31,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201608,2016-08-17,26,25.7,155000,1825.0,6033.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"250,000",18,8,2016,,,135.92,30,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201608,2016-08-18,41,41.1,250000,1839.3,6080.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"163,000",18,8,2016,,,84.85,20,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201608,2016-08-18,26,25.7,163000,1921.0,6350.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"160,000",18,8,2016,,,84.93,27,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201608,2016-08-18,26,25.7,160000,1883.9,6227.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"160,000",20,8,2016,,,84.76,20,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201608,2016-08-20,26,25.6,160000,1887.7,6240.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"159,000",26,8,2016,,,84.93,28,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201608,2016-08-26,26,25.7,159000,1872.1,6188.9
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"291,000",27,8,2016,,,169.31,20,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201608,2016-08-27,51,51.2,291000,1718.7,5681.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"298,000",28,8,2016,,,169.31,16,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201608,2016-08-28,51,51.2,298000,1760.1,5818.5
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"117,000",2,9,2016,,,59.89,25,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201609,2016-09-02,18,18.1,117000,1953.6,6458.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"169,000",3,9,2016,,,84.93,29,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201609,2016-09-03,26,25.7,169000,1989.9,6578.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"133,000",5,9,2016,,,59.96,16,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201609,2016-09-05,18,18.1,133000,2218.1,7332.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"164,500",5,9,2016,,,84.93,5,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201609,2016-09-05,26,25.7,164500,1936.9,6403.0
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"164,000",6,9,2016,,,84.93,23,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201609,2016-09-06,26,25.7,164000,1931.0,6383.5
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"293,500",8,9,2016,,,169.31,9,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201609,2016-09-08,51,51.2,293500,1733.5,5730.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"312,000",19,9,2016,,,222.76,26,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201609,2016-09-19,67,67.4,312000,1400.6,4630.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"283,000",21,9,2016,,,169.31,4,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201609,2016-09-21,51,51.2,283000,1671.5,5525.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"301,800",21,9,2016,,,222.76,7,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201609,2016-09-21,67,67.4,301800,1354.8,4478.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"151,000",21,9,2016,,,84.76,13,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201609,2016-09-21,26,25.6,151000,1781.5,5889.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"265,000",22,9,2016,,,168.65,16,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201609,2016-09-22,51,51.0,265000,1571.3,5194.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"300,500",24,9,2016,,,198.04,14,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201609,2016-09-24,60,59.9,300500,1517.4,5016.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"250,000",26,9,2016,,,135.92,25,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201609,2016-09-26,41,41.1,250000,1839.3,6080.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"303,500",27,9,2016,,,169.31,26,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201609,2016-09-27,51,51.2,303500,1792.6,5925.9
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"179,300",27,9,2016,,,84.93,31,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201609,2016-09-27,26,25.7,179300,2111.2,6979.0
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"265,000",1,10,2016,,,168.65,18,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201610,2016-10-01,51,51.0,265000,1571.3,5194.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"229,000",6,10,2016,,,117.12,13,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201610,2016-10-06,35,35.4,229000,1955.3,6463.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"269,000",6,10,2016,,,168.65,20,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201610,2016-10-06,51,51.0,269000,1595.0,5272.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"174,000",7,10,2016,,,84.93,13,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201610,2016-10-07,26,25.7,174000,2048.7,6772.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"240,000",11,10,2016,,,135.92,29,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201610,2016-10-11,41,41.1,240000,1765.7,5837.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"259,000",13,10,2016,,,135.92,20,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201610,2016-10-13,41,41.1,259000,1905.5,6299.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"173,800",13,10,2016,,,84.93,21,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201610,2016-10-13,26,25.7,173800,2046.4,6765.0
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"282,500",14,10,2016,,,198.22,10,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201610,2016-10-14,60,60.0,282500,1425.2,4711.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"220,000",17,10,2016,,,117.12,4,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201610,2016-10-17,35,35.4,220000,1878.4,6209.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"130,000",17,10,2016,,,59.89,12,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201610,2016-10-17,18,18.1,130000,2170.6,7175.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"305,000",26,10,2016,,,198.04,17,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201610,2016-10-26,60,59.9,305000,1540.1,5091.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"163,000",27,10,2016,,,84.93,32,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201610,2016-10-27,26,25.7,163000,1919.2,6344.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"154,500",7,11,2016,,,84.93,26,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201611,2016-11-07,26,25.7,154500,1819.1,6013.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"140,000",8,11,2016,,,59.89,11,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201611,2016-11-08,18,18.1,140000,2337.6,7727.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"310,000",9,11,2016,,,222.15,25,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201611,2016-11-09,67,67.2,310000,1395.5,4613.1
